Table S14. Amino acid transport.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Strain,Habitat,BlmFreq,BlmType,Pathway,aapJMPQ,aotJMPQ,artIJMPQ,bgtBA,braCDEFG,busAB,bztABCD,dppABCDF,gadC,glnHPQ,gltIJKL,gltP,gltS,gluABCD,hisJ,hisPMQ-argT,hutVWX,livFGHKM,natABCDE,nocMPQT,occMPQT,oppBCDF-mppA,proVWX,sapABCDF,tppB,yecCS-fliY,yejABEF
Cyanothece_sp._PCC_7822,F,3,O,aapep,1|4|4|J1M1P1Q1,0|4|0|J0M0P0Q0,0|5|1|I0J1M0P0Q0,1|2|2|A1B1,0|5|1|C0D0E0F1G0,0|2|4|A4B0,0|3|0|A0B0D0,0|5|4|A2B2C0D0F0,0|s,0|3|1|H1P0Q0,0|4|4|I4J0K0L0,0|s,0|s,0|4|1|A1B0C0D0,0|s,0|4|1|M0P1Q0T0,0|3|4|V1W3X0,1|5|10|F2G1H2K3M2,1|5|6|A2B1C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|2|A0B0C2D0F0,0|3|1|V0W1X0,0|5|0|A0B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|2|A0B0E0F2
Cyanothece_sp._PCC_8801,F,3,O,aapep,1|4|4|J1M1P1Q1,0|4|0|J0M0P0Q0,0|5|0|I0J0M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|1|A1B0D0,0|5|8|A3B3C1D0F1,0|s,0|3|1|H0P0Q1,0|4|4|I4J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|2|V0W2X0,0|5|1|F0G1H0K0M0,1|5|6|A1B2C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|2|A0B0C2D0F0,0|3|2|V0W2X0,0|5|1|A0B0C0D0F1,0|s,0|3|1|C1S0Y0,0|4|2|A0B0E0F2
Cyanothece_sp._PCC_8802,F,3,O,aapep,1|4|4|J1M1P1Q1,0|4|0|J0M0P0Q0,0|5|0|I0J0M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|1|A1B0D0,0|5|8|A3B3C1D0F1,0|s,0|3|1|H0P0Q1,0|4|4|I4J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|2|V0W2X0,0|5|1|F0G1H0K0M0,1|5|6|A1B2C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|2|A0B0C2D0F0,0|3|1|V0W1X0,0|5|1|A0B0C0D0F1,0|s,0|3|1|C1S0Y0,0|4|2|A0B0E0F2
Cylindrospermopsis_raciborskii_CS-505,F,18,F,aapep,1|4|7|J3M1P2Q1,0|4|0|J0M0P0Q0,0|5|1|I0J1M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|2|A2B0,0|3|0|A0B0D0,0|5|5|A1B2C1D1F0,0|s,0|3|1|H0P0Q1,0|4|0|I0J0K0L0,0|s,0|s,0|4|1|A1B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|2|V0W2X0,0|5|5|F1G2H1K0M1,0|5|5|A2B1C1D0E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|2|A0B0C1D1F0,0|3|1|V0W1X0,0|5|1|A1B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|2|A0B0E0F2
Cylindrospermopsis_raciborskii_UNSW_506,F,18,F,aapep,1|4|7|J3M1P2Q1,0|4|0|J0M0P0Q0,0|5|1|I0J1M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|4|A1B2C1D0F0,0|s,0|3|1|H0P0Q1,0|4|0|I0J0K0L0,0|s,0|s,0|4|1|A1B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|0|V0W0X0,0|5|5|F1G2H1K0M1,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|1|M0P1Q0T0,0|5|2|A0B0C1D1F0,0|3|1|V0W1X0,0|5|0|A0B0C0D0F0,0|s,0|3|0|C0S0Y0,0|4|2|A0B0E0F2
Dactylococcopsis_salina_PCC_8305,F,0,N,aapep,0|4|2|J0M0P2Q0,0|4|0|J0M0P0Q0,0|5|3|I0J3M0P0Q0,0|2|0|A0B0,0|5|1|C0D1E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|5|A2B2C1D0F0,0|s,0|3|4|H0P1Q3,0|4|0|I0J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|3|V1W2X0,0|5|4|F1G2H0K0M1,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|0|M0P0Q0T0,0|5|1|A0B0C1D0F0,0|3|3|V0W1X2,0|5|1|A0B0C0D0F1,0|s,0|3|1|C0S1Y0,0|4|2|A0B0E0F2
Dolichospermum_circinale_AWQC310F,F,0,N,aapep,1|4|5|J1M1P2Q1,0|4|0|J0M0P0Q0,0|5|1|I0J1M0P0Q0,0|2|0|A0B0,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|5|A2B2C1D0F0,0|s,0|3|0|H0P0Q0,0|4|0|I0J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|3|V1W2X0,1|5|10|F3G3H1K2M1,1|5|7|A1B1C2D2E1,0|4|0|M0P0Q0T0,0|4|2|M0P2Q0T0,0|5|2|A0B0C1D1F0,0|3|1|V0W1X0,0|5|0|A0B0C0D0F0,0|s,0|3|1|C1S0Y0,0|4|2|A0B0E0F2
Geminocystis_herdmanii_PCC_6308,F,0,N,aapep,0|4|1|J0M0P0Q1,0|4|0|J0M0P0Q0,0|5|0|I0J0M0P0Q0,1|2|2|A1B1,0|5|0|C0D0E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|6|A2B3C1D0F0,0|s,0|3|1|H1P0Q0,0|4|4|I4J0K0L0,1|s,1|s,0|4|1|A1B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|1|V0W1X0,0|5|6|F1G3H1K0M1,1|5|5|A1B1C1D1E1,0|4|0|M0P0Q0T0,0|4|0|M0P0Q0T0,0|5|4|A1B0C2D0F1,0|3|1|V0W1X0,0|5|0|A0B0C0D0F0,0|s,0|3|1|C0S0Y1,0|4|2|A0B0E0F2
Halothece_sp._PCC_7418,F,0,N,aapep,0|4|0|J0M0P0Q0,0|4|0|J0M0P0Q0,0|5|1|I1J0M0P0Q0,0|2|0|A0B0,0|5|1|C0D1E0F0G0,0|2|1|A1B0,0|3|0|A0B0D0,0|5|5|A2B2C1D0F0,0|s,0|3|1|H0P0Q1,0|4|2|I2J0K0L0,0|s,0|s,0|4|0|A0B0C0D0,0|s,0|4|0|M0P0Q0T0,0|3|2|V0W2X0,0|5|5|F1G2H0K1M1,1|5|5|A1B1C1D1E1,0|4|1|M0P1Q0T0,0|4|0|M0P0Q0T0,0|5|1|A0B0C1D0F0,1|3|4|V1W1X2,0|5|0|A0B0C0D0F0,0|s,0|3|1|C1S0Y0,0|4|2|A0B0E0F2
Leptolyngbya_boryana_PCC_6306,F,1,O,aapep,0|4|0|J0M0P0Q0,0|4|0|J0M0P0Q0,0|5|0|I0J0M0P0Q0,1|2|2|A1B1,0|5|1|C1D0E0F0G0,0|2|3|A3B0,0|3|0|A0B0D0,0|5|9|A4B3C2D0F0,0|s,0|3|3|H0P0Q3,0|4|1|I1J0K0L0,1|s,0|s,0|4|1|A0B1C0D0,0|s,0|4|0|M0P0Q0T0,0|3|4|V2W2X0,1|5|12|F2G6H1K1M2,1|5|5|A1B1C1D1E1,0|4|1|M0P1Q0T0,0|4|2|M0P2Q0T0,0|5|1|A0B0C1D0F0,0|3|2|V2W0X0,0|5|0|A0B0C0D0F0,0|s,0|3|1|C0S0Y1,0|4|2|A0B0E0F2
