Table S18. Utilization of trace metals and vitamins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Strain,Habitat,BlmFreq,BlmType,ctaA,pacS,Atx,copABC,cueO,fhuBDC,fecBEDC1,futCBA,fecBED2,fecEDB3,futA1A2BC,feoAB,feoC,sufBCD,sfuA,sfuB,sfuC,mntABC,mgtACE,corA,corC,nikMNOQ,nikABCDE,btuFCD,bioYMN,pnuX,impX,slr0642,pnuC
Microcystis_aeruginosa_PCC_9806,F,403,F,1|s,3|s,0|s,0|3|6|A3B3C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|1|A0B0C1,0|3|0|B0D0E0,0|3|1|B0D0E1,0|4|3|A1B1C1D0,0|2|1|A1B0,0|s,1|3|8|B1C6D1,0|s,0|s,0|s,2|3|6|A2B2C2,0|3|3|A3C0E0,2|s,2|s,0|4|5|M1N0O4Q0,2|5|13|A3B3C3D2E2,0|3|1|C0D1F0,0|3|1|M1N0Y0,0|s,0|s,1|s,0|s
Microcystis_aeruginosa_PCC_9807,F,403,F,1|s,3|s,0|s,0|3|6|A3B3C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|2|A0B0C2,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,1|2|2|A1B1,0|s,1|3|7|B1C5D1,0|s,0|s,0|s,2|3|6|A2B2C2,0|3|6|A5C1E0,2|s,2|s,0|4|6|M1N0O5Q0,2|5|13|A3B3C3D2E2,0|3|1|C0D1F0,0|3|1|M1N0Y0,0|s,0|s,1|s,0|s
Microcystis_aeruginosa_PCC_9808,F,403,F,1|s,3|s,0|s,0|3|5|A3B2C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|2|A0B0C2,0|3|0|B0D0E0,0|3|1|B0D0E1,0|4|3|A1B1C1D0,1|2|2|A1B1,0|s,1|3|6|B1C4D1,0|s,0|s,0|s,2|3|6|A2B2C2,0|3|5|A5C0E0,2|s,2|s,0|4|5|M1N0O4Q0,2|5|12|A2B3C3D2E2,0|3|1|C0D1F0,0|3|2|M2N0Y0,0|s,0|s,1|s,0|s
Microcystis_aeruginosa_PCC_9809,F,403,F,1|s,3|s,0|s,0|3|5|A3B2C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|2|A0B0C2,0|3|0|B0D0E0,0|3|1|B0D0E1,0|4|3|A1B1C1D0,1|2|2|A1B1,0|s,1|3|6|B1C4D1,0|s,0|s,0|s,2|3|6|A2B2C2,0|3|4|A4C0E0,2|s,2|s,0|4|4|M1N0O3Q0,2|5|13|A3B3C3D2E2,0|3|1|C0D1F0,0|3|1|M1N0Y0,0|s,0|s,1|s,0|s
Microcystis_aeruginosa_TAIHU98,F,403,F,1|s,3|s,0|s,0|3|5|A3B2C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|2|A0B0C2,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,1|2|2|A1B1,0|s,1|3|6|B1C4D1,0|s,0|s,0|s,2|3|6|A2B2C2,0|3|4|A4C0E0,2|s,2|s,0|4|4|M1N0O3Q0,2|5|14|A3B3C3D3E2,0|3|1|C0D1F0,0|3|1|M1N0Y0,0|s,0|s,1|s,0|s
Microcystis_sp._T1-4,F,403,F,1|s,3|s,0|s,0|3|6|A3B3C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|2|A0B0C2,0|3|0|B0D0E0,0|3|1|B0D0E1,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,1|3|5|B1C3D1,0|s,0|s,0|s,2|3|6|A2B2C2,0|3|3|A3C0E0,2|s,2|s,0|4|5|M1N0O4Q0,2|5|13|A2B3C3D3E2,0|3|1|C0D1F0,0|3|1|M1N0Y0,0|s,0|s,1|s,0|s
Myxosarcina_sp._GI1,M,0,N,1|s,7|s,0|s,0|3|14|A8B6C0,5|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|4|A0B1C3,0|3|1|B0D0E1,0|3|1|B0D0E1,0|4|4|A1B1C2D0,0|2|0|A0B0,0|s,1|3|6|B1C4D1,0|s,0|s,0|s,4|3|12|A4B4C4,1|3|10|A8C1E1,0|s,2|s,0|4|8|M1N0O6Q1,2|5|14|A3B3C3D3E2,0|3|0|C0D0F0,0|3|0|M0N0Y0,0|s,0|s,1|s,0|s
Nodularia_spumigena_CCY9414,M,4,O,1|s,3|s,0|s,1|3|10|A5B4C1,1|s,0|3|1|B0C1D0,1|4|7|B2C1D2E2,1|3|5|A2B1C2,0|3|2|B0D0E2,0|3|1|B0D0E1,0|4|1|A0B0C1D0,0|2|0|A0B0,0|s,1|3|3|B1C1D1,0|s,0|s,0|s,2|3|7|A2B2C3,0|3|5|A3C0E2,0|s,3|s,0|4|4|M1N0O3Q0,2|5|13|A2B2C3D4E2,0|3|2|C0D2F0,0|3|0|M0N0Y0,0|s,0|s,1|s,0|s
Nostoc_sp._PCC_7107,F,4,O,1|s,4|s,0|s,0|3|6|A4B2C0,0|s,0|3|0|B0C0D0,1|4|7|B4C1D1E1,0|3|2|A0B0C2,1|3|5|B1D1E3,0|3|0|B0D0E0,0|4|0|A0B0C0D0,0|2|0|A0B0,0|s,1|3|3|B1C1D1,0|s,0|s,1|s,3|3|10|A3B3C4,0|3|5|A3C0E2,0|s,2|s,0|4|2|M0N0O2Q0,2|5|10|A2B2C2D2E2,0|3|1|C0D1F0,0|3|0|M0N0Y0,0|s,0|s,1|s,0|s
Nostoc_sp._PCC_7120,F,4,O,1|s,6|s,0|s,1|3|11|A4B6C1,0|s,1|3|4|B1C2D1,1|4|20|B17C1D1E1,1|3|5|A1B1C3,1|3|7|B2D1E4,1|3|3|B1D1E1,0|4|1|A0B0C1D0,0|2|0|A0B0,0|s,1|3|4|B1C2D1,0|s,0|s,0|s,2|3|7|A2B2C3,0|3|5|A3C0E2,0|s,3|s,0|4|4|M1N0O3Q0,2|5|14|A3B3C3D3E2,0|3|3|C0D3F0,0|3|1|M1N0Y0,0|s,0|s,1|s,0|s
Nostoc_sp._PCC_7524,F,4,O,1|s,4|s,0|s,0|3|7|A5B2C0,1|s,0|3|0|B0C0D0,1|4|12|B9C1D1E1,0|3|2|A0B0C2,1|3|6|B3D1E2,1|3|3|B1D1E1,0|4|1|A0B0C1D0,0|2|1|A0B1,0|s,1|3|7|B1C5D1,0|s,0|s,0|s,2|3|7|A2B2C3,0|3|7|A5C0E2,0|s,3|s,0|4|6|M1N0O5Q0,2|5|11|A2B2C2D3E2,0|3|1|C0D1F0,0|3|1|M1N0Y0,0|s,0|s,1|s,0|s
Oscillatoria_formosa_PCC_6407,F,15,F,1|s,2|s,0|s,1|3|7|A3B3C1,0|s,0|3|0|B0C0D0,0|4|1|B0C0D0E1,0|3|5|A0B0C5,0|3|1|B0D0E1,0|3|2|B0D0E2,0|4|4|A1B1C2D0,1|2|3|A1B2,0|s,1|3|4|B1C2D1,0|s,0|s,0|s,3|3|10|A4B3C3,0|3|3|A2C0E1,1|s,2|s,0|4|5|M0N0O5Q0,2|5|11|A2B2C2D2E3,0|3|1|C0D1F0,0|3|0|M0N0Y0,0|s,0|s,1|s,0|s
Oscillatoria_nigro-viridis_PCC_7112,F,15,F,1|s,7|s,0|s,3|3|15|A9B3C3,0|s,0|3|0|B0C0D0,0|4|1|B0C0D0E1,0|3|3|A0B0C3,1|3|3|B1D1E1,0|3|2|B0D0E2,0|4|5|A1B1C3D0,0|2|0|A0B0,0|s,1|3|3|B1C1D1,0|s,0|s,0|s,2|3|6|A2B2C2,1|3|5|A3C1E1,0|s,2|s,0|4|5|M1N0O4Q0,2|5|14|A3B3C3D3E2,0|3|1|C0D1F0,0|3|0|M0N0Y0,0|s,0|s,1|s,0|s
Planktothrix_agardhii_NIVA-CYA_126/8,F,41,F,1|s,3|s,0|s,0|3|1|A1B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|2|A0B0C2,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|4|A1B1C2D0,0|2|0|A0B0,0|s,1|3|4|B1C2D1,0|s,0|s,0|s,3|3|9|A3B3C3,0|3|2|A2C0E0,1|s,2|s,0|4|6|M1N0O5Q0,3|5|15|A3B3C3D3E3,0|3|1|C0D1F0,0|3|0|M0N0Y0,0|s,0|s,1|s,0|s
Planktothrix_agardhii_NIVA-CYA_15,F,40,F,1|s,2|s,0|s,1|3|4|A2B1C1,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|2|A0B0C2,0|3|1|B0D0E1,0|3|0|B0D0E0,0|4|4|A1B1C2D0,0|2|0|A0B0,0|s,1|3|3|B1C1D1,0|s,0|s,0|s,2|3|6|A2B2C2,0|3|3|A3C0E0,1|s,2|s,0|4|5|M1N0O4Q0,3|5|15|A3B3C3D3E3,0|3|1|C0D1F0,0|3|0|M0N0Y0,0|s,0|s,1|s,0|s
Planktothrix_agardhii_NIVA-CYA_34,F,40,F,1|s,3|s,0|s,0|3|1|A1B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|2|A0B0C2,0|3|1|B0D0E1,0|3|1|B0D0E1,0|4|4|A1B1C2D0,0|2|0|A0B0,0|s,1|3|4|B1C2D1,0|s,0|s,0|s,2|3|6|A2B2C2,0|3|3|A3C0E0,1|s,2|s,0|4|5|M1N0O4Q0,3|5|15|A3B3C3D3E3,0|3|1|C0D1F0,0|3|0|M0N0Y0,0|s,0|s,1|s,0|s
Planktothrix_agardhii_NIVA-CYA_56/3,F,40,F,1|s,3|s,0|s,1|3|4|A2B1C1,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|2|A0B0C2,0|3|1|B0D0E1,0|3|1|B0D0E1,0|4|5|A1B1C3D0,0|2|0|A0B0,0|s,1|3|4|B1C2D1,0|s,0|s,0|s,2|3|6|A2B2C2,0|3|3|A3C0E0,1|s,2|s,0|4|5|M1N0O4Q0,3|5|15|A3B3C3D3E3,0|3|1|C0D1F0,0|3|0|M0N0Y0,0|s,0|s,1|s,0|s
Planktothrix_mougeotii_NIVA-CYA_405,F,40,F,1|s,3|s,0|s,0|3|1|A1B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|2|A0B0C2,0|3|1|B0D0E1,0|3|1|B0D0E1,0|4|4|A1B1C2D0,0|2|0|A0B0,0|s,1|3|4|B1C2D1,0|s,0|s,0|s,2|3|6|A2B2C2,0|3|3|A3C0E0,1|s,2|s,0|4|5|M1N0O4Q0,3|5|15|A3B3C3D3E3,0|3|1|C0D1F0,0|3|0|M0N0Y0,0|s,0|s,1|s,0|s
Planktothrix_prolifica_NIVA-CYA_406,F,40,F,1|s,3|s,0|s,1|3|4|A2B1C1,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|2|A0B0C2,0|3|1|B0D0E1,0|3|0|B0D0E0,0|4|5|A1B1C3D0,0|2|0|A0B0,0|s,1|3|4|B1C2D1,0|s,0|s,0|s,3|3|9|A3B3C3,0|3|3|A3C0E0,1|s,2|s,0|4|5|M1N0O4Q0,3|5|15|A3B3C3D3E3,0|3|0|C0D0F0,0|3|0|M0N0Y0,0|s,0|s,1|s,0|s
Planktothrix_prolifica_NIVA-CYA_540,F,40,F,1|s,3|s,0|s,0|3|1|A1B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|2|A0B0C2,0|3|1|B0D0E1,0|3|1|B0D0E1,0|4|4|A1B1C2D0,0|2|0|A0B0,0|s,1|3|4|B1C2D1,0|s,0|s,0|s,2|3|6|A2B2C2,0|3|3|A3C0E0,1|s,2|s,0|4|5|M1N0O4Q0,3|5|15|A3B3C3D3E3,0|3|1|C0D1F0,0|3|0|M0N0Y0,0|s,0|s,1|s,0|s
Planktothrix_rubescens_NIVA-CYA_407,F,40,F,1|s,3|s,0|s,1|3|4|A2B1C1,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|2|A0B0C2,0|3|1|B0D0E1,0|3|0|B0D0E0,0|4|4|A1B1C2D0,0|2|0|A0B0,0|s,1|3|4|B1C2D1,0|s,0|s,0|s,3|3|9|A3B3C3,0|3|3|A3C0E0,1|s,2|s,0|4|5|M1N0O4Q0,3|5|15|A3B3C3D3E3,0|3|1|C0D1F0,0|3|0|M0N0Y0,0|s,0|s,1|s,0|s
Planktothrix_rubescens_NIVA-CYA_98,F,40,F,1|s,3|s,0|s,1|3|4|A2B1C1,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|2|A0B0C2,0|3|1|B0D0E1,0|3|0|B0D0E0,0|4|5|A1B1C3D0,0|2|0|A0B0,0|s,1|3|4|B1C2D1,0|s,0|s,0|s,3|3|9|A3B3C3,0|3|3|A3C0E0,1|s,2|s,0|4|5|M1N0O4Q0,3|5|15|A3B3C3D3E3,0|3|0|C0D0F0,0|3|0|M0N0Y0,0|s,0|s,1|s,0|s
Pleurocapsa_sp._PCC_7319,F,0,N,1|s,2|s,0|s,0|3|11|A7B4C0,0|s,0|3|0|B0C0D0,0|4|1|B0C0D0E1,0|3|1|A0B0C1,0|3|0|B0D0E0,0|3|1|B0D0E1,0|4|5|A1B2C2D0,0|2|0|A0B0,0|s,1|3|5|B1C3D1,0|s,0|s,0|s,3|3|9|A3B3C3,1|3|6|A3C2E1,1|s,2|s,0|4|5|M1N0O3Q1,2|5|14|A4B3C3D2E2,0|3|1|C0D1F0,0|3|0|M0N0Y0,0|s,0|s,1|s,0|s
Prochlorococcus_marinus_bv._HNLC1,M,0,N,3|s,2|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|2|B0D0E2,0|4|9|A5B3C1D0,0|2|0|A0B0,0|s,2|3|21|B10C9D2,0|s,0|s,0|s,2|3|11|A4B5C2,0|3|2|A0C0E2,0|s,4|s,0|4|0|M0N0O0Q0,0|5|12|A1B2C4D0E5,0|3|1|C0D1F0,0|3|1|M1N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._EQPAC1,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,0|3|4|B1C3D0,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,0|5|5|A1B1C1D0E2,0|3|0|C0D0F0,0|3|2|M2N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._GP2,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,0|3|2|B1C1D0,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,0|5|5|A1B1C1D0E2,0|3|1|C0D1F0,0|3|1|M1N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._LG,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,1|3|3|B1C1D1,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,1|5|5|A1B1C1D1E1,0|3|1|C0D1F0,0|3|0|M0N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._MIT_9107,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|1|B0C0D0E1,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,0|3|2|B1C1D0,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,0|5|5|A1B1C1D0E2,0|3|0|C0D0F0,0|3|1|M1N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._MIT_9116,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|1|B0C0D0E1,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,0|3|2|B1C1D0,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,0|5|5|A1B1C1D0E2,0|3|0|C0D0F0,0|3|1|M1N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._MIT_9123,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|1|B0C0D0E1,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,0|3|2|B1C1D0,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,0|5|5|A1B1C1D0E2,0|3|0|C0D0F0,0|3|1|M1N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._MIT_9201,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|0|A0B0C0,1|3|3|B1D1E1,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,0|3|2|B1C1D0,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,0|5|5|A1B1C1D0E2,0|3|2|C0D2F0,0|3|0|M0N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._MIT_9215,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,0|3|2|B1C1D0,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,0|5|5|A1B1C1D0E2,0|3|0|C0D0F0,0|3|2|M2N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._MIT_9302,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|1|B0D0E1,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,0|3|2|B1C1D0,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,0|5|5|A1B1C1D0E2,0|3|1|C0D1F0,0|3|2|M2N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._MIT_9311,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,0|3|2|B1C1D0,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,0|5|5|A1B1C1D0E2,0|3|1|C0D1F0,0|3|1|M1N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._MIT_9313,M,0,N,1|s,1|s,0|s,0|3|1|A1B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|1|A0B0C1,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,1|3|4|B1C2D1,0|s,0|s,0|s,2|3|6|A2B2C2,0|3|1|A0C0E1,0|s,2|s,0|4|1|M0N0O1Q0,1|5|6|A1B1C1D1E2,0|3|1|C0D1F0,0|3|2|M2N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._MIT_9314,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,0|3|2|B1C1D0,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|1|M0N0O1Q0,0|5|5|A1B1C1D0E2,0|3|1|C0D1F0,0|3|1|M1N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._MIT_9321,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|1|B0C0D0E1,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,0|3|2|B1C1D0,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,0|5|5|A1B1C1D0E2,0|3|1|C0D1F0,0|3|1|M1N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._MIT_9322,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|1|B0C0D0E1,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,0|3|2|B1C1D0,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,0|5|5|A1B1C1D0E2,0|3|1|C0D1F0,0|3|1|M1N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._MIT_9401,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|1|B0C0D0E1,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,0|3|2|B1C1D0,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,0|5|5|A1B1C1D0E2,0|3|1|C0D1F0,0|3|1|M1N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._PAC1,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|1|A0B0C1,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|2|A1B1C0D0,0|2|0|A0B0,0|s,1|3|6|B1C4D1,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,1|5|6|A1B1C1D1E2,0|3|1|C0D1F0,0|3|0|M0N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._SB,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,0|3|2|B1C1D0,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,0|5|6|A1B1C1D0E3,0|3|1|C0D1F0,0|3|1|M1N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._SS2,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,1|3|3|B1C1D1,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,1|5|5|A1B1C1D1E1,0|3|1|C0D1F0,0|3|0|M0N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._SS35,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,1|3|3|B1C1D1,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,1|5|5|A1B1C1D1E1,0|3|1|C0D1F0,0|3|0|M0N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_marinus_str._SS51,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,1|3|3|B1C1D1,0|s,0|s,0|s,1|3|5|A2B2C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,1|5|5|A1B1C1D1E1,0|3|1|C0D1F0,0|3|0|M0N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_sp._MIT_0601,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|0|A0B0C0,0|3|0|B0D0E0,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,1|3|3|B1C1D1,0|s,0|s,0|s,1|3|6|A2B3C1,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,0|5|5|A1B1C1D0E2,0|3|1|C0D1F0,0|3|1|M1N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_sp._MIT_0602,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|0|A0B0C0,0|3|1|B0D0E1,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,1|3|3|B1C1D1,0|s,0|s,0|s,2|3|6|A2B2C2,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,1|5|5|A1B1C1D1E1,0|3|0|C0D0F0,0|3|0|M0N0Y0,0|s,0|s,0|s,0|s
Prochlorococcus_sp._MIT_0603,M,0,N,1|s,1|s,0|s,0|3|0|A0B0C0,0|s,0|3|0|B0C0D0,0|4|0|B0C0D0E0,0|3|0|A0B0C0,0|3|1|B0D0E1,0|3|0|B0D0E0,0|4|3|A1B1C1D0,0|2|0|A0B0,0|s,1|3|3|B1C1D1,0|s,0|s,0|s,2|3|6|A2B2C2,0|3|1|A0C0E1,0|s,2|s,0|4|0|M0N0O0Q0,1|5|5|A1B1C1D1E1,0|3|0|C0D0F0,0|3|0|M0N0Y0,0|s,0|s,0|s,0|s
